Income_level,Single_no_children,Married_no_children,Single_one_child,Married_one_child,Single_two_children,Married_two_children,Single_three_children,Married_three_children
43236,0,0,0,584.5212,730.2164,1951.696,1458.716,2680.196
43237,0,0,0,584.3614,730.0058,1951.486,1458.506,2679.986
43238,0,0,0,584.2016,729.7952,1951.275,1458.295,2679.775
43239,0,0,0,584.0418,729.5846,1951.065,1458.085,2679.565
43240,0,0,0,583.882,729.374,1950.854,1457.874,2679.354
43241,0,0,0,583.7222,729.1634,1950.643,1457.663,2679.143
43242,0,0,0,583.5624,728.9528,1950.433,1457.453,2678.933
43243,0,0,0,583.4026,728.7422,1950.222,1457.242,2678.722
43244,0,0,0,583.2428,728.5316,1950.012,1457.032,2678.512
43245,0,0,0,583.083,728.321,1949.801,1456.821,2678.301
43246,0,0,0,582.9232,728.1104,1949.59,1456.61,2678.09
43247,0,0,0,582.7634,727.8998,1949.38,1456.4,2677.88
43248,0,0,0,582.6036,727.6892,1949.169,1456.189,2677.669
43249,0,0,0,582.4438,727.4786,1948.959,1455.979,2677.459
43250,0,0,0,582.284,727.268,1948.748,1455.768,2677.248
43251,0,0,0,582.1242,727.0574,1948.537,1455.557,2677.037
43252,0,0,0,581.9644,726.8468,1948.327,1455.347,2676.827
43253,0,0,0,581.8046,726.6362,1948.116,1455.136,2676.616
43254,0,0,0,581.6448,726.4256,1947.906,1454.926,2676.406
43255,0,0,0,581.485,726.215,1947.695,1454.715,2676.195
43256,0,0,0,581.3252,726.0044,1947.484,1454.504,2675.984
43257,0,0,0,581.1654,725.7938,1947.274,1454.294,2675.774
43258,0,0,0,581.0056,725.5832,1947.063,1454.083,2675.563
43259,0,0,0,580.8458,725.3726,1946.853,1453.873,2675.353
43260,0,0,0,580.686,725.162,1946.642,1453.662,2675.142
43261,0,0,0,580.5262,724.9514,1946.431,1453.451,2674.931
43262,0,0,0,580.3664,724.7408,1946.221,1453.241,2674.721
43263,0,0,0,580.2066,724.5302,1946.01,1453.03,2674.51
43264,0,0,0,580.0468,724.3196,1945.8,1452.82,2674.3
43265,0,0,0,579.887,724.109,1945.589,1452.609,2674.089
43266,0,0,0,579.7272,723.8984,1945.378,1452.398,2673.878
43267,0,0,0,579.5674,723.6878,1945.168,1452.188,2673.668
43268,0,0,0,579.4076,723.4772,1944.957,1451.977,2673.457
43269,0,0,0,579.2478,723.2666,1944.747,1451.767,2673.247
43270,0,0,0,579.088,723.056,1944.536,1451.556,2673.036
43271,0,0,0,578.9282,722.8454,1944.325,1451.345,2672.825
43272,0,0,0,578.7684,722.6348,1944.115,1451.135,2672.615
43273,0,0,0,578.6086,722.4242,1943.904,1450.924,2672.404
43274,0,0,0,578.4488,722.2136,1943.694,1450.714,2672.194
43275,0,0,0,578.289,722.003,1943.483,1450.503,2671.983
43276,0,0,0,578.1292,721.7924,1943.272,1450.292,2671.772
43277,0,0,0,577.9694,721.5818,1943.062,1450.082,2671.562
43278,0,0,0,577.8096,721.3712,1942.851,1449.871,2671.351
43279,0,0,0,577.6498,721.1606,1942.641,1449.661,2671.141
43280,0,0,0,577.49,720.95,1942.43,1449.45,2670.93
43281,0,0,0,577.3302,720.7394,1942.219,1449.239,2670.719
43282,0,0,0,577.1704,720.5288,1942.009,1449.029,2670.509
43283,0,0,0,577.0106,720.3182,1941.798,1448.818,2670.298
43284,0,0,0,576.8508,720.1076,1941.588,1448.608,2670.088
43285,0,0,0,576.691,719.897,1941.377,1448.397,2669.877
43286,0,0,0,576.5312,719.6864,1941.166,1448.186,2669.666
43287,0,0,0,576.3714,719.4758,1940.956,1447.976,2669.456
43288,0,0,0,576.2116,719.2652,1940.745,1447.765,2669.245
43289,0,0,0,576.0518,719.0546,1940.535,1447.555,2669.035
43290,0,0,0,575.892,718.844,1940.324,1447.344,2668.824
43291,0,0,0,575.7322,718.6334,1940.113,1447.133,2668.613
43292,0,0,0,575.5724,718.4228,1939.903,1446.923,2668.403
43293,0,0,0,575.4126,718.2122,1939.692,1446.712,2668.192
43294,0,0,0,575.2528,718.0016,1939.482,1446.502,2667.982
43295,0,0,0,575.093,717.791,1939.271,1446.291,2667.771
43296,0,0,0,574.9332,717.5804,1939.06,1446.08,2667.56
43297,0,0,0,574.7734,717.3698,1938.85,1445.87,2667.35
43298,0,0,0,574.6136,717.1592,1938.639,1445.659,2667.139
43299,0,0,0,574.4538,716.9486,1938.429,1445.449,2666.929
43300,0,0,0,574.294,716.738,1938.218,1445.238,2666.718
43301,0,0,0,574.1342,716.5274,1938.007,1445.027,2666.507
43302,0,0,0,573.9744,716.3168,1937.797,1444.817,2666.297
43303,0,0,0,573.8146,716.1062,1937.586,1444.606,2666.086
43304,0,0,0,573.6548,715.8956,1937.376,1444.396,2665.876
43305,0,0,0,573.495,715.685,1937.165,1444.185,2665.665
43306,0,0,0,573.3352,715.4744,1936.954,1443.974,2665.454
43307,0,0,0,573.1754,715.2638,1936.744,1443.764,2665.244
43308,0,0,0,573.0156,715.0532,1936.533,1443.553,2665.033
43309,0,0,0,572.8558,714.8426,1936.323,1443.343,2664.823
43310,0,0,0,572.696,714.632,1936.112,1443.132,2664.612
43311,0,0,0,572.5362,714.4214,1935.901,1442.921,2664.401
43312,0,0,0,572.3764,714.2108,1935.691,1442.711,2664.191
43313,0,0,0,572.2166,714.0002,1935.48,1442.5,2663.98
43314,0,0,0,572.0568,713.7896,1935.27,1442.29,2663.77
43315,0,0,0,571.897,713.579,1935.059,1442.079,2663.559
43316,0,0,0,571.7372,713.3684,1934.848,1441.868,2663.348
43317,0,0,0,571.5774,713.1578,1934.638,1441.658,2663.138
43318,0,0,0,571.4176,712.9472,1934.427,1441.447,2662.927
43319,0,0,0,571.2578,712.7366,1934.217,1441.237,2662.717
43320,0,0,0,571.098,712.526,1934.006,1441.026,2662.506
43321,0,0,0,570.9382,712.3154,1933.795,1440.815,2662.295
43322,0,0,0,570.7784,712.1048,1933.585,1440.605,2662.085
43323,0,0,0,570.6186,711.8942,1933.374,1440.394,2661.874
43324,0,0,0,570.4588,711.6836,1933.164,1440.184,2661.664
43325,0,0,0,570.299,711.473,1932.953,1439.973,2661.453
43326,0,0,0,570.1392,711.2624,1932.742,1439.762,2661.242
43327,0,0,0,569.9794,711.0518,1932.532,1439.552,2661.032
43328,0,0,0,569.8196,710.8412,1932.321,1439.341,2660.821
43329,0,0,0,569.6598,710.6306,1932.111,1439.131,2660.611
43330,0,0,0,569.5,710.42,1931.9,1438.92,2660.4
43331,0,0,0,569.3402,710.2094,1931.689,1438.709,2660.189
43332,0,0,0,569.1804,709.9988,1931.479,1438.499,2659.979
43333,0,0,0,569.0206,709.7882,1931.268,1438.288,2659.768
43334,0,0,0,568.8608,709.5776,1931.058,1438.078,2659.558
43335,0,0,0,568.701,709.367,1930.847,1437.867,2659.347
43336,0,0,0,568.5412,709.1564,1930.636,1437.656,2659.136
43337,0,0,0,568.3814,708.9458,1930.426,1437.446,2658.926
43338,0,0,0,568.2216,708.7352,1930.215,1437.235,2658.715
43339,0,0,0,568.0618,708.5246,1930.005,1437.025,2658.505
43340,0,0,0,567.902,708.314,1929.794,1436.814,2658.294
43341,0,0,0,567.7422,708.1034,1929.583,1436.603,2658.083
43342,0,0,0,567.5824,707.8928,1929.373,1436.393,2657.873
43343,0,0,0,567.4226,707.6822,1929.162,1436.182,2657.662
43344,0,0,0,567.2628,707.4716,1928.952,1435.972,2657.452
43345,0,0,0,567.103,707.261,1928.741,1435.761,2657.241
43346,0,0,0,566.9432,707.0504,1928.53,1435.55,2657.03
43347,0,0,0,566.7834,706.8398,1928.32,1435.34,2656.82
43348,0,0,0,566.6236,706.6292,1928.109,1435.129,2656.609
43349,0,0,0,566.4638,706.4186,1927.899,1434.919,2656.399
43350,0,0,0,566.304,706.208,1927.688,1434.708,2656.188
43351,0,0,0,566.1442,705.9974,1927.477,1434.497,2655.977
43352,0,0,0,565.9844,705.7868,1927.267,1434.287,2655.767
43353,0,0,0,565.8246,705.5762,1927.056,1434.076,2655.556
43354,0,0,0,565.6648,705.3656,1926.846,1433.866,2655.346
43355,0,0,0,565.505,705.155,1926.635,1433.655,2655.135
43356,0,0,0,565.3452,704.9444,1926.424,1433.444,2654.924
43357,0,0,0,565.1854,704.7338,1926.214,1433.234,2654.714
43358,0,0,0,565.0256,704.5232,1926.003,1433.023,2654.503
43359,0,0,0,564.8658,704.3126,1925.793,1432.813,2654.293
43360,0,0,0,564.706,704.102,1925.582,1432.602,2654.082
43361,0,0,0,564.5462,703.8914,1925.371,1432.391,2653.871
43362,0,0,0,564.3864,703.6808,1925.161,1432.181,2653.661
43363,0,0,0,564.2266,703.4702,1924.95,1431.97,2653.45
43364,0,0,0,564.0668,703.2596,1924.74,1431.76,2653.24
43365,0,0,0,563.907,703.049,1924.529,1431.549,2653.029
43366,0,0,0,563.7472,702.8384,1924.318,1431.338,2652.818
43367,0,0,0,563.5874,702.6278,1924.108,1431.128,2652.608
43368,0,0,0,563.4276,702.4172,1923.897,1430.917,2652.397
43369,0,0,0,563.2678,702.2066,1923.687,1430.707,2652.187
43370,0,0,0,563.108,701.996,1923.476,1430.496,2651.976
43371,0,0,0,562.9482,701.7854,1923.265,1430.285,2651.765
43372,0,0,0,562.7884,701.5748,1923.055,1430.075,2651.555
43373,0,0,0,562.6286,701.3642,1922.844,1429.864,2651.344
43374,0,0,0,562.4688,701.1536,1922.634,1429.654,2651.134
43375,0,0,0,562.309,700.943,1922.423,1429.443,2650.923
43376,0,0,0,562.1492,700.7324,1922.212,1429.232,2650.712
43377,0,0,0,561.9894,700.5218,1922.002,1429.022,2650.502
43378,0,0,0,561.8296,700.3112,1921.791,1428.811,2650.291
43379,0,0,0,561.6698,700.1006,1921.581,1428.601,2650.081
43380,0,0,0,561.51,699.89,1921.37,1428.39,2649.87
43381,0,0,0,561.3502,699.6794,1921.159,1428.179,2649.659
43382,0,0,0,561.1904,699.4688,1920.949,1427.969,2649.449
43383,0,0,0,561.0306,699.2582,1920.738,1427.758,2649.238
43384,0,0,0,560.8708,699.0476,1920.528,1427.548,2649.028
43385,0,0,0,560.711,698.837,1920.317,1427.337,2648.817
43386,0,0,0,560.5512,698.6264,1920.106,1427.126,2648.606
43387,0,0,0,560.3914,698.4158,1919.896,1426.916,2648.396
43388,0,0,0,560.2316,698.2052,1919.685,1426.705,2648.185
43389,0,0,0,560.0718,697.9946,1919.475,1426.495,2647.975
43390,0,0,0,559.912,697.784,1919.264,1426.284,2647.764
43391,0,0,0,559.7522,697.5734,1919.053,1426.073,2647.553
43392,0,0,0,559.5924,697.3628,1918.843,1425.863,2647.343
43393,0,0,0,559.4326,697.1522,1918.632,1425.652,2647.132
43394,0,0,0,559.2728,696.9416,1918.422,1425.442,2646.922
43395,0,0,0,559.113,696.731,1918.211,1425.231,2646.711
43396,0,0,0,558.9532,696.5204,1918,1425.02,2646.5
43397,0,0,0,558.7934,696.3098,1917.79,1424.81,2646.29
43398,0,0,0,558.6336,696.0992,1917.579,1424.599,2646.079
43399,0,0,0,558.4738,695.8886,1917.369,1424.389,2645.869
43400,0,0,0,558.314,695.678,1917.158,1424.178,2645.658
43401,0,0,0,558.1542,695.4674,1916.947,1423.967,2645.447
43402,0,0,0,557.9944,695.2568,1916.737,1423.757,2645.237
43403,0,0,0,557.8346,695.0462,1916.526,1423.546,2645.026
43404,0,0,0,557.6748,694.8356,1916.316,1423.336,2644.816
43405,0,0,0,557.515,694.625,1916.105,1423.125,2644.605
43406,0,0,0,557.3552,694.4144,1915.894,1422.914,2644.394
43407,0,0,0,557.1954,694.2038,1915.684,1422.704,2644.184
43408,0,0,0,557.0356,693.9932,1915.473,1422.493,2643.973
43409,0,0,0,556.8758,693.7826,1915.263,1422.283,2643.763
43410,0,0,0,556.716,693.572,1915.052,1422.072,2643.552
43411,0,0,0,556.5562,693.3614,1914.841,1421.861,2643.341
43412,0,0,0,556.3964,693.1508,1914.631,1421.651,2643.131
43413,0,0,0,556.2366,692.9402,1914.42,1421.44,2642.92
43414,0,0,0,556.0768,692.7296,1914.21,1421.23,2642.71
43415,0,0,0,555.917,692.519,1913.999,1421.019,2642.499
43416,0,0,0,555.7572,692.3084,1913.788,1420.808,2642.288
43417,0,0,0,555.5974,692.0978,1913.578,1420.598,2642.078
43418,0,0,0,555.4376,691.8872,1913.367,1420.387,2641.867
43419,0,0,0,555.2778,691.6766,1913.157,1420.177,2641.657
43420,0,0,0,555.118,691.466,1912.946,1419.966,2641.446
43421,0,0,0,554.9582,691.2554,1912.735,1419.755,2641.235
43422,0,0,0,554.7984,691.0448,1912.525,1419.545,2641.025
43423,0,0,0,554.6386,690.8342,1912.314,1419.334,2640.814
43424,0,0,0,554.4788,690.6236,1912.104,1419.124,2640.604
43425,0,0,0,554.319,690.413,1911.893,1418.913,2640.393
43426,0,0,0,554.1592,690.2024,1911.682,1418.702,2640.182
43427,0,0,0,553.9994,689.9918,1911.472,1418.492,2639.972
43428,0,0,0,553.8396,689.7812,1911.261,1418.281,2639.761
43429,0,0,0,553.6798,689.5706,1911.051,1418.071,2639.551
43430,0,0,0,553.52,689.36,1910.84,1417.86,2639.34
43431,0,0,0,553.3602,689.1494,1910.629,1417.649,2639.129
43432,0,0,0,553.2004,688.9388,1910.419,1417.439,2638.919
43433,0,0,0,553.0406,688.7282,1910.208,1417.228,2638.708
43434,0,0,0,552.8808,688.5176,1909.998,1417.018,2638.498
43435,0,0,0,552.721,688.307,1909.787,1416.807,2638.287
43436,0,0,0,552.5612,688.0964,1909.576,1416.596,2638.076
43437,0,0,0,552.4014,687.8858,1909.366,1416.386,2637.866
43438,0,0,0,552.2416,687.6752,1909.155,1416.175,2637.655
43439,0,0,0,552.0818,687.4646,1908.945,1415.965,2637.445
43440,0,0,0,551.922,687.254,1908.734,1415.754,2637.234
43441,0,0,0,551.7622,687.0434,1908.523,1415.543,2637.023
43442,0,0,0,551.6024,686.8328,1908.313,1415.333,2636.813
43443,0,0,0,551.4426,686.6222,1908.102,1415.122,2636.602
43444,0,0,0,551.2828,686.4116,1907.892,1414.912,2636.392
43445,0,0,0,551.123,686.201,1907.681,1414.701,2636.181
43446,0,0,0,550.9632,685.9904,1907.47,1414.49,2635.97
43447,0,0,0,550.8034,685.7798,1907.26,1414.28,2635.76
43448,0,0,0,550.6436,685.5692,1907.049,1414.069,2635.549
43449,0,0,0,550.4838,685.3586,1906.839,1413.859,2635.339
43450,0,0,0,550.324,685.148,1906.628,1413.648,2635.128
43451,0,0,0,550.1642,684.9374,1906.417,1413.437,2634.917
43452,0,0,0,550.0044,684.7268,1906.207,1413.227,2634.707
43453,0,0,0,549.8446,684.5162,1905.996,1413.016,2634.496
43454,0,0,0,549.6848,684.3056,1905.786,1412.806,2634.286
43455,0,0,0,549.525,684.095,1905.575,1412.595,2634.075
43456,0,0,0,549.3652,683.8844,1905.364,1412.384,2633.864
43457,0,0,0,549.2054,683.6738,1905.154,1412.174,2633.654
43458,0,0,0,549.0456,683.4632,1904.943,1411.963,2633.443
43459,0,0,0,548.8858,683.2526,1904.733,1411.753,2633.233
43460,0,0,0,548.726,683.042,1904.522,1411.542,2633.022
43461,0,0,0,548.5662,682.8314,1904.311,1411.331,2632.811
43462,0,0,0,548.4064,682.6208,1904.101,1411.121,2632.601
43463,0,0,0,548.2466,682.4102,1903.89,1410.91,2632.39
43464,0,0,0,548.0868,682.1996,1903.68,1410.7,2632.18
43465,0,0,0,547.927,681.989,1903.469,1410.489,2631.969
43466,0,0,0,547.7672,681.7784,1903.258,1410.278,2631.758
43467,0,0,0,547.6074,681.5678,1903.048,1410.068,2631.548
43468,0,0,0,547.4476,681.3572,1902.837,1409.857,2631.337
43469,0,0,0,547.2878,681.1466,1902.627,1409.647,2631.127
43470,0,0,0,547.128,680.936,1902.416,1409.436,2630.916
43471,0,0,0,546.9682,680.7254,1902.205,1409.225,2630.705
43472,0,0,0,546.8084,680.5148,1901.995,1409.015,2630.495
43473,0,0,0,546.6486,680.3042,1901.784,1408.804,2630.284
43474,0,0,0,546.4888,680.0936,1901.574,1408.594,2630.074
43475,0,0,0,546.329,679.883,1901.363,1408.383,2629.863
43476,0,0,0,546.1692,679.6724,1901.152,1408.172,2629.652
43477,0,0,0,546.0094,679.4618,1900.942,1407.962,2629.442
43478,0,0,0,545.8496,679.2512,1900.731,1407.751,2629.231
43479,0,0,0,545.6898,679.0406,1900.521,1407.541,2629.021
43480,0,0,0,545.53,678.83,1900.31,1407.33,2628.81
43481,0,0,0,545.3702,678.6194,1900.099,1407.119,2628.599
43482,0,0,0,545.2104,678.4088,1899.889,1406.909,2628.389
43483,0,0,0,545.0506,678.1982,1899.678,1406.698,2628.178
43484,0,0,0,544.8908,677.9876,1899.468,1406.488,2627.968
43485,0,0,0,544.731,677.777,1899.257,1406.277,2627.757
43486,0,0,0,544.5712,677.5664,1899.046,1406.066,2627.546
43487,0,0,0,544.4114,677.3558,1898.836,1405.856,2627.336
43488,0,0,0,544.2516,677.1452,1898.625,1405.645,2627.125
43489,0,0,0,544.0918,676.9346,1898.415,1405.435,2626.915
43490,0,0,0,543.932,676.724,1898.204,1405.224,2626.704
43491,0,0,0,543.7722,676.5134,1897.993,1405.013,2626.493
43492,0,0,0,543.6124,676.3028,1897.783,1404.803,2626.283
43493,0,0,0,543.4526,676.0922,1897.572,1404.592,2626.072
43494,0,0,0,543.2928,675.8816,1897.362,1404.382,2625.862
43495,0,0,0,543.133,675.671,1897.151,1404.171,2625.651
43496,0,0,0,542.9732,675.4604,1896.94,1403.96,2625.44
43497,0,0,0,542.8134,675.2498,1896.73,1403.75,2625.23
43498,0,0,0,542.6536,675.0392,1896.519,1403.539,2625.019
43499,0,0,0,542.4938,674.8286,1896.309,1403.329,2624.809
43500,0,0,0,542.334,674.618,1896.098,1403.118,2624.598
43501,0,0,0,542.1742,674.4074,1895.887,1402.907,2624.387
43502,0,0,0,542.0144,674.1968,1895.677,1402.697,2624.177
43503,0,0,0,541.8546,673.9862,1895.466,1402.486,2623.966
43504,0,0,0,541.6948,673.7756,1895.256,1402.276,2623.756
43505,0,0,0,541.535,673.565,1895.045,1402.065,2623.545
43506,0,0,0,541.3752,673.3544,1894.834,1401.854,2623.334
43507,0,0,0,541.2154,673.1438,1894.624,1401.644,2623.124
43508,0,0,0,541.0556,672.9332,1894.413,1401.433,2622.913
43509,0,0,0,540.8958,672.7226,1894.203,1401.223,2622.703
43510,0,0,0,540.736,672.512,1893.992,1401.012,2622.492
43511,0,0,0,540.5762,672.3014,1893.781,1400.801,2622.281
43512,0,0,0,540.4164,672.0908,1893.571,1400.591,2622.071
43513,0,0,0,540.2566,671.8802,1893.36,1400.38,2621.86
43514,0,0,0,540.0968,671.6696,1893.15,1400.17,2621.65
43515,0,0,0,539.937,671.459,1892.939,1399.959,2621.439
43516,0,0,0,539.7772,671.2484,1892.728,1399.748,2621.228
43517,0,0,0,539.6174,671.0378,1892.518,1399.538,2621.018
43518,0,0,0,539.4576,670.8272,1892.307,1399.327,2620.807
43519,0,0,0,539.2978,670.6166,1892.097,1399.117,2620.597
43520,0,0,0,539.138,670.406,1891.886,1398.906,2620.386
43521,0,0,0,538.9782,670.1954,1891.675,1398.695,2620.175
43522,0,0,0,538.8184,669.9848,1891.465,1398.485,2619.965
43523,0,0,0,538.6586,669.7742,1891.254,1398.274,2619.754
43524,0,0,0,538.4988,669.5636,1891.044,1398.064,2619.544
43525,0,0,0,538.339,669.353,1890.833,1397.853,2619.333
43526,0,0,0,538.1792,669.1424,1890.622,1397.642,2619.122
43527,0,0,0,538.0194,668.9318,1890.412,1397.432,2618.912
43528,0,0,0,537.8596,668.7212,1890.201,1397.221,2618.701
43529,0,0,0,537.6998,668.5106,1889.991,1397.011,2618.491
43530,0,0,0,537.54,668.3,1889.78,1396.8,2618.28
43531,0,0,0,537.3802,668.0894,1889.569,1396.589,2618.069
43532,0,0,0,537.2204,667.8788,1889.359,1396.379,2617.859
43533,0,0,0,537.0606,667.6682,1889.148,1396.168,2617.648
43534,0,0,0,536.9008,667.4576,1888.938,1395.958,2617.438
43535,0,0,0,536.741,667.247,1888.727,1395.747,2617.227
43536,0,0,0,536.5812,667.0364,1888.516,1395.536,2617.016
43537,0,0,0,536.4214,666.8258,1888.306,1395.326,2616.806
43538,0,0,0,536.2616,666.6152,1888.095,1395.115,2616.595
43539,0,0,0,536.1018,666.4046,1887.885,1394.905,2616.385
43540,0,0,0,535.942,666.194,1887.674,1394.694,2616.174
43541,0,0,0,535.7822,665.9834,1887.463,1394.483,2615.963
43542,0,0,0,535.6224,665.7728,1887.253,1394.273,2615.753
43543,0,0,0,535.4626,665.5622,1887.042,1394.062,2615.542
43544,0,0,0,535.3028,665.3516,1886.832,1393.852,2615.332
43545,0,0,0,535.143,665.141,1886.621,1393.641,2615.121
43546,0,0,0,534.9832,664.9304,1886.41,1393.43,2614.91
43547,0,0,0,534.8234,664.7198,1886.2,1393.22,2614.7
43548,0,0,0,534.6636,664.5092,1885.989,1393.009,2614.489
43549,0,0,0,534.5038,664.2986,1885.779,1392.799,2614.279
43550,0,0,0,534.344,664.088,1885.568,1392.588,2614.068
43551,0,0,0,534.1842,663.8774,1885.357,1392.377,2613.857
43552,0,0,0,534.0244,663.6668,1885.147,1392.167,2613.647
43553,0,0,0,533.8646,663.4562,1884.936,1391.956,2613.436
43554,0,0,0,533.7048,663.2456,1884.726,1391.746,2613.226
43555,0,0,0,533.545,663.035,1884.515,1391.535,2613.015
43556,0,0,0,533.3852,662.8244,1884.304,1391.324,2612.804
43557,0,0,0,533.2254,662.6138,1884.094,1391.114,2612.594
43558,0,0,0,533.0656,662.4032,1883.883,1390.903,2612.383
43559,0,0,0,532.9058,662.1926,1883.673,1390.693,2612.173
43560,0,0,0,532.746,661.982,1883.462,1390.482,2611.962
43561,0,0,0,532.5862,661.7714,1883.251,1390.271,2611.751
43562,0,0,0,532.4264,661.5608,1883.041,1390.061,2611.541
43563,0,0,0,532.2666,661.3502,1882.83,1389.85,2611.33
43564,0,0,0,532.1068,661.1396,1882.62,1389.64,2611.12
43565,0,0,0,531.947,660.929,1882.409,1389.429,2610.909
43566,0,0,0,531.7872,660.7184,1882.198,1389.218,2610.698
43567,0,0,0,531.6274,660.5078,1881.988,1389.008,2610.488
43568,0,0,0,531.4676,660.2972,1881.777,1388.797,2610.277
43569,0,0,0,531.3078,660.0866,1881.567,1388.587,2610.067
43570,0,0,0,531.148,659.876,1881.356,1388.376,2609.856
43571,0,0,0,530.9882,659.6654,1881.145,1388.165,2609.645
43572,0,0,0,530.8284,659.4548,1880.935,1387.955,2609.435
43573,0,0,0,530.6686,659.2442,1880.724,1387.744,2609.224
43574,0,0,0,530.5088,659.0336,1880.514,1387.534,2609.014
43575,0,0,0,530.349,658.823,1880.303,1387.323,2608.803
43576,0,0,0,530.1892,658.6124,1880.092,1387.112,2608.592
43577,0,0,0,530.0294,658.4018,1879.882,1386.902,2608.382
43578,0,0,0,529.8696,658.1912,1879.671,1386.691,2608.171
43579,0,0,0,529.7098,657.9806,1879.461,1386.481,2607.961
43580,0,0,0,529.55,657.77,1879.25,1386.27,2607.75
43581,0,0,0,529.3902,657.5594,1879.039,1386.059,2607.539
43582,0,0,0,529.2304,657.3488,1878.829,1385.849,2607.329
43583,0,0,0,529.0706,657.1382,1878.618,1385.638,2607.118
43584,0,0,0,528.9108,656.9276,1878.408,1385.428,2606.908
43585,0,0,0,528.751,656.717,1878.197,1385.217,2606.697
43586,0,0,0,528.5912,656.5064,1877.986,1385.006,2606.486
43587,0,0,0,528.4314,656.2958,1877.776,1384.796,2606.276
43588,0,0,0,528.2716,656.0852,1877.565,1384.585,2606.065
43589,0,0,0,528.1118,655.8746,1877.355,1384.375,2605.855
43590,0,0,0,527.952,655.664,1877.144,1384.164,2605.644
43591,0,0,0,527.7922,655.4534,1876.933,1383.953,2605.433
43592,0,0,0,527.6324,655.2428,1876.723,1383.743,2605.223
43593,0,0,0,527.4726,655.0322,1876.512,1383.532,2605.012
43594,0,0,0,527.3128,654.8216,1876.302,1383.322,2604.802
43595,0,0,0,527.153,654.611,1876.091,1383.111,2604.591
43596,0,0,0,526.9932,654.4004,1875.88,1382.9,2604.38
43597,0,0,0,526.8334,654.1898,1875.67,1382.69,2604.17
43598,0,0,0,526.6736,653.9792,1875.459,1382.479,2603.959
43599,0,0,0,526.5138,653.7686,1875.249,1382.269,2603.749
43600,0,0,0,526.354,653.558,1875.038,1382.058,2603.538
43601,0,0,0,526.1942,653.3474,1874.827,1381.847,2603.327
43602,0,0,0,526.0344,653.1368,1874.617,1381.637,2603.117
43603,0,0,0,525.8746,652.9262,1874.406,1381.426,2602.906
43604,0,0,0,525.7148,652.7156,1874.196,1381.216,2602.696
43605,0,0,0,525.555,652.505,1873.985,1381.005,2602.485
43606,0,0,0,525.3952,652.2944,1873.774,1380.794,2602.274
43607,0,0,0,525.2354,652.0838,1873.564,1380.584,2602.064
43608,0,0,0,525.0756,651.8732,1873.353,1380.373,2601.853
43609,0,0,0,524.9158,651.6626,1873.143,1380.163,2601.643
43610,0,0,0,524.756,651.452,1872.932,1379.952,2601.432
43611,0,0,0,524.5962,651.2414,1872.721,1379.741,2601.221
43612,0,0,0,524.4364,651.0308,1872.511,1379.531,2601.011
43613,0,0,0,524.2766,650.8202,1872.3,1379.32,2600.8
43614,0,0,0,524.1168,650.6096,1872.09,1379.11,2600.59
43615,0,0,0,523.957,650.399,1871.879,1378.899,2600.379
43616,0,0,0,523.7972,650.1884,1871.668,1378.688,2600.168
43617,0,0,0,523.6374,649.9778,1871.458,1378.478,2599.958
43618,0,0,0,523.4776,649.7672,1871.247,1378.267,2599.747
43619,0,0,0,523.3178,649.5566,1871.037,1378.057,2599.537
43620,0,0,0,523.158,649.346,1870.826,1377.846,2599.326
43621,0,0,0,522.9982,649.1354,1870.615,1377.635,2599.115
43622,0,0,0,522.8384,648.9248,1870.405,1377.425,2598.905
